"","LN.F1.113.aa","LN.F1.113.ae","LN.F1.113.ag","LN.F1.113.ak","LN.F1.113.am","LN.F1.113.b","LN.F1.113.h","LN.F1.113.p","LN.F1.132.af","LN.F1.132.aj","LN.F1.132.aq.2","LN.F1.132.ar","LN.F1.132.as","LN.F1.132.at","LN.F1.132.aw","LN.F1.132.ax","LN.F1.132.ay","LN.F1.132.ba","LN.F1.132.bc","LN.F1.132.be.2","LN.F1.132.bh","LN.F1.132.t","ME.F1.134.a","ME.F1.134.b","ME.F1.136.h","ME.F1.136.i","ME.F1.136.j","ME.F1.139.af","ME.F1.139.ag","ME.F1.141.at","ME.F1.141.q","ME.F1.141.r","ME.F1.141.t","ME.F1.141.u","ME.F1.141.w","ME.F1.144.u","ME.F1.145.ad","ME.F1.145.d","ME.F1.145.g","ME.F1.145.i","ME.F1.145.w","ME.F1.146.aa","ME.F1.146.ab","ME.F1.146.ac","ME.F1.146.be","ME.F1.146.bf"
"Nudt5",5.47839475861138,5.10275385923186,5.20871703090688,5.3915795735616,5.323947370846,5.56292873455428,5.6909140892309,4.98441525585001,5.79489580100917,6.2932981939556,6.29762258485361,6.18830058382401,5.98714811796386,6.20051490063794,5.70222770063598,5.68824820879793,6.18957382657161,6.373184087047,6.07210387460718,5.91971476136916,5.6925303853494,5.8637169913556,5.8617426272065,5.8120237776056,5.10008266215266,5.7922154681617,5.54533130679678,5.13063916772861,5.09600391090495,5.42524479420321,5.23269706664237,5.51610796668899,5.52400278485356,5.39784125754721,5.3381187346574,5.30340879544258,5.69930610198831,5.1694549527075,5.2835297902537,5.17216821156447,5.20737427799973,5.21036471466758,4.7588594110584,5.29018466439942,5.17908435858829,5.38384736111488
"Upf2",8.02382958559868,7.89463005588848,7.87880088203264,7.8101998466551,7.89812515134482,8.07008377033311,7.79591153741737,7.90272640327265,7.97105438413677,7.99756414206838,7.82894326488064,7.78121213391984,7.8132126780864,7.99641829229496,7.93816680323276,7.86405690486456,7.87416833866735,8.06754372156444,7.92102921973157,7.97572177355799,7.62998530470439,7.52997464133349,7.51517739680749,7.4906853978199,8.08516200286573,7.46685889173001,7.82359205134359,7.81051426754529,7.87842736107203,7.73840723089532,7.86091339249607,7.92559688040687,7.94966791994154,7.87459176689305,7.80601966190453,7.73231784901066,7.54789134149911,8.0410235686703,7.65283842731347,7.50258726156189,7.96826601107439,7.56525795053097,7.98206992094617,7.72758979795324,7.61401754098359,7.40171087305109
"Echdc3",6.32473037705568,5.90967578352081,5.80053215537001,5.6281981106331,6.05393998719013,6.00885176132629,5.76659589904085,5.97571514852963,6.29241980721886,6.37022745344565,5.83906089678695,5.90090416811121,6.37042504759889,5.82838002919814,6.60386079824122,6.28238963826075,5.94859827410201,6.61306210033858,6.27003529577847,6.46248956397495,6.12162659619457,6.36425336499505,6.53164859002599,5.73284603632048,6.07108110579036,5.74693740222128,5.86166299768774,6.33975395442753,6.06492506912385,6.23557452418214,6.28550994754664,5.78941714490264,6.16746982892951,6.19385692254819,5.69373947808748,5.93398743957943,5.66577190083601,6.19031069110711,6.07539449318906,5.73862052466725,6.22241530427812,5.39152614138122,5.41104257062127,5.7593716842229,5.67553162441848,5.48674020405778
"Prkcq",6.52527500046616,6.35505755782311,6.7159829071343,6.31740619731394,6.22799494522144,6.24506203381652,6.09031855976005,6.51359644100096,6.27035823286535,6.51225536313733,6.23804666681034,5.81809641029614,6.50067245899471,6.16921906184666,6.22009937296395,6.32179206665951,6.20947896373105,6.22578076625313,6.34951563318858,5.78330576176783,6.12162659619457,6.38501343855097,6.6977714363407,6.45012163975903,6.37422668686603,6.44617934584033,6.37788522338529,7.01309762587511,6.38682818791919,6.23557452418214,6.33509874457006,6.36336389305851,6.82802889374748,6.6892586972166,6.71882029630981,7.23606896889569,6.56591002475425,7.058051402858,6.91695169553377,6.40854032764462,6.89355426893624,6.30626474302589,6.45440782621022,6.51013319298722,6.52141174052759,6.27202903324261
"Pfkfb3",8.27333572640799,7.53381919771724,8.32456890576362,6.79240595739546,7.97580424327914,9.81230536744147,7.9103142046031,8.26877178632239,7.63470044436125,8.75773540387149,9.97820532413054,8.44437676354666,9.51741663537034,7.54236130724359,9.06615194982269,8.61924057285172,6.06354336725205,8.1395473021354,8.69636904637408,9.02380471953424,8.20640897350429,8.99820966294508,7.0691073908652,8.42347269208696,6.9992971831783,6.30238211182805,7.38627631018334,6.80888215935177,8.16119920235724,6.54210547100369,8.07530903436073,7.18489223702526,7.01257181608815,6.88339466429149,7.92750389004845,8.93513686652502,7.64803255631108,7.04579441508364,6.30778850090531,7.9669866593872,6.70994597839795,6.95374155475323,7.68676040668077,7.34163085461882,7.13293095068703,6.75224948362022
"LOC102909744",5.3473796531226,5.87620568460557,5.8250857381787,5.82704186417379,5.71689454830214,5.24280048145736,5.36591057472318,5.18160937478777,5.33982803274292,5.32501576424681,5.42095622251677,5.63455519043343,5.47416119431711,5.42140676779604,5.76231655598172,5.74944984550611,5.84883415269322,5.99266814743897,5.99906256503126,5.05094029050353,5.44745355597408,5.34526630694971,5.2966389141594,5.49370001043715,5.29611260720419,6.03507897413498,5.78962335036175,6.01488764638654,6.06492506912385,4.07679034571153,3.71539787502771,5.39247812962638,4.11641042582089,5.49478069470775,5.7606427338621,4.47922803924849,5.35872802990834,5.40202194402253,6.05408904916818,5.73862052466725,5.97482092130091,4.30201471300798,3.71539787502771,4.14095084364734,5.59910354619041,5.30993160656768
"Lgals8",6.2583660758217,6.00525846359948,6.34207495539857,6.01718549564043,6.3822254922417,6.43172096797804,6.41246377454896,5.95189063452017,5.85699813001819,5.78665107099933,5.5651335910694,6.08763811736311,6.1029403688093,5.55549605583315,6.13438936487279,6.03446899533313,5.92436003546763,6.24510205811555,6.02385775651795,5.6574381950148,5.97663198029536,5.66715216228211,6.56895486499865,6.00224253715411,6.57834226946588,6.55130091685434,6.6180020494561,6.23988816706101,6.20298596836691,6.33036143074947,6.30224044486244,6.1792553911457,6.47045765551224,6.52893411430332,6.60177061955666,6.23827977739423,5.94005736690755,5.82571724056248,6.05408904916818,6.80140948274381,6.33716482675301,5.9275926257103,6.28313819803622,5.88351159544816,6.28607045098205,6.37572728350785
"Ggps1",5.89639159722628,5.87620568460557,6.32545688438138,5.94439421283434,6.05393998719013,6.41710071564317,5.83806279254757,5.87771347867279,5.02329517841874,5.62202852026817,5.81136804351196,5.35901675467607,5.74414571035345,5.62944222312735,5.45343022892169,5.53269382666504,5.52624435017906,5.55657907293535,5.55603765607991,5.42529227989479,5.62729905821431,5.14407817001565,6.08933550618456,5.91058043296599,6.07108110579036,6.2082307377586,5.99481762695301,5.7131980958822,5.70482354600796,5.77072378243996,5.89813775797787,5.91548160650705,5.96154056159311,5.49478069470775,6.15202352649932,6.16189397341437,6.14344842313756,5.96771938376147,5.74033850407431,6.0200357334983,5.80416072754075,5.75207977025682,5.41104257062127,5.7593716842229,5.7821632168428,6.01577007191519
"Yae1",4.5633388580956,5.48228459185712,5.52479091932003,5.16809215441985,5.53610966437251,5.31415988143334,5.49430528582367,5.26828815798292,5.08282679831939,5.37990349630111,5.21197368612999,4.80834065920518,5.27777034306147,4.7901737273221,4.87846106933549,5.20830517447126,5.13329241708748,5.41901725288323,5.13679936646265,5.21586873361457,5.36731570304663,5.24912903835002,5.36030975847485,5.64842963196513,5.06371081603753,5.37380945132006,5.04978384257246,5.27249720224335,5.24577109047699,5.22497783411695,5.11025339219176,5.51610796668899,5.33571820555275,5.39784125754721,5.46854118278503,5.40230912775837,5.06065484970814,5.31454539079835,5.53314143372789,5.64817727552995,5.32079606232693,5.34881897688777,5.36534737728618,5.42552460817812,5.43043283781661,5.27113174695152
"Trim27",5.80403063825463,5.87620568460557,5.72392989228035,5.74246487704134,5.69260581386751,6.02857616503331,5.79086063703812,5.79906532250526,6.05373730013438,5.86165733222436,6.15431119383826,6.15557555701098,5.76821703793621,6.18495755978166,5.87467844857881,6.05039017856948,5.89966617751118,5.99266814743897,5.97379483184474,5.80705962376953,5.55848136754481,5.76919282650948,5.61106886641979,5.67719824299962,5.51447251971139,5.87827200930509,5.75203766286572,5.54842844461862,5.33557982075107,5.56970427356267,5.5954184170461,5.75102246583722,5.71734538184832,5.29226924264294,5.72762968587752,5.44882228492126,5.66577190083601,5.31454539079835,5.62616182607901,5.6851326294627,5.5191933373252,5.1601733566717,5.69026621551544,6.02374904375741,5.88062894384168,5.72518352785726
"Acot13",8.73571959160687,8.8616144992748,8.81693227269732,8.70874906323107,8.74152002398843,8.81942485813611,9.30150384541968,8.97919321154975,9.19862418738342,9.28199487279588,8.48979246392929,9.38709654229799,8.81156658243587,8.7599036348253,9.18435218635213,8.67460219607472,9.20555495176696,9.15965682466523,8.89961615410537,8.97511429177852,8.93549936101779,9.16556931553117,9.12458392739216,8.71664347198978,8.94153288014452,8.58453294759,8.5165029390398,8.375608064885,8.52157944462298,8.96539002207337,8.34277503332837,8.82497831275702,8.80650160065547,8.83347192959958,8.2675498831557,8.34312920145358,8.96610072380176,8.42118841676936,8.71201372098183,8.24964942874769,8.58286988420288,8.72550818183243,8.92953195983801,8.26563605814758,8.79505942115489,8.61809710622435
"Cdkal1",6.46811531665322,6.15071370441065,6.37471811564291,6.25950138753875,6.32260655970322,6.22829057361992,6.21806246435437,6.19309789162218,5.94493257842955,6.03227285716932,6.13254008214733,6.15557555701098,6.20952095820061,6.13718025639472,6.26100210566074,6.14213069074248,6.34120325141394,5.84586499637413,6.04819903161152,5.94112620878083,6.12162659619457,6.34317413123744,5.9420458612825,5.91058043296599,6.10306578134949,5.9975871169603,6.53542657504187,6.08643358502704,5.99015955369704,6.25183765009128,6.30224044486244,6.42353680860904,6.28910081588741,6.37160655811381,6.26798199767636,6.58622308446293,6.02001407813373,6.32059880605503,6.39400683939389,6.19150875481025,6.33716482675301,6.56850727801024,6.18871002158015,6.19815291612524,6.57919402267534,6.19823603356758
"E2f3",5.89639159722628,6.12285876961953,5.94135119937228,5.72041998400304,5.64258386483931,6.19411225924483,5.6909140892309,6.23265543017823,5.91627169616447,5.82469694962792,5.83906089678695,5.94042036600963,6.1029403688093,5.94578423772994,6.11955925820353,5.89970555492276,5.97239873689866,6.1862919211589,6.18562487172054,5.75910534923286,6.07502359889468,6.55899121766963,5.75384691852556,5.93410055314784,5.87991539203691,5.87827200930509,5.2965759860582,5.886328677757,5.70482354600796,5.7472708124467,5.78056085687587,5.58467709428587,5.52400278485356,5.89072651603542,5.91411824176251,5.65798954716564,5.96725038840191,5.94052245559053,5.81972864464303,6.17906755948916,5.95872012042619,5.6878274096258,5.49750624573887,6.05009799429864,6.18934805184609,5.85421914313365
"Dusp22",6.56211126854553,6.53282707037718,6.6776341855177,6.53940686003093,6.79530302901855,6.7774606960098,6.51432594736823,6.85051780917891,6.56897430771608,6.09480994637804,6.13254008214733,6.4784253380208,6.32411382297171,6.27573152739038,6.78983391381005,6.15682942498647,6.42808241727078,5.96931050553068,5.99906256503126,5.98293279569549,6.29343333606019,6.57703797103096,6.3428484423809,6.65663672383835,6.69602131349898,6.10704029780957,6.25315079050399,6.23988816706101,6.15852053323382,6.46126767462792,6.83390444176822,6.26122568857819,6.58455791457377,6.13848179063667,6.47395511964139,6.97037556312396,6.90286782308005,6.21291190054092,6.8219512432789,7.01522970429923,6.50934036312799,6.42481447058161,7.0245652965565,6.7010706943196,6.75612269858452,6.83837116631937
"Psmg4",6.14000082897671,5.84185465043899,6.32545688438138,5.65189311242469,5.66784264866674,6.27799663342642,5.92761986520761,5.99911796236377,6.17834564733829,5.70700405302701,6.31691626641453,5.35901675467607,6.13941210966258,5.74376399227617,5.94453808998878,5.55614316887663,5.92436003546763,5.65051064141894,5.6577907566191,5.96219500181437,5.78449432903475,6.06087459984844,6.46714753393511,6.71041699631862,5.74190391586422,5.87827200930509,5.89623932977184,6.17624612014524,6.1125384508186,5.72338003664099,5.73035904837107,6.01465361124503,6.12436786844447,6.10991639705551,5.97079143551544,6.40142367657559,6.14344842313756,6.02049051760577,6.2533194740018,6.47050247837411,5.80416072754075,6.49852632730706,5.82574259984493,6.24410114987311,6.33197098912479,6.27202903324261
"Cdyl",5.47839475861138,5.16538335829297,5.12486545057953,5.13221657018886,5.18284701037915,4.84676025492642,5.2595164242074,5.30926838428223,5.2928902416654,5.20673704443374,5.5651335910694,4.90730504928596,5.24155984167651,5.39270156787144,5.13892891237778,5.57915521373009,5.26579800910448,5.13114262837511,4.97289931675392,5.51756597620592,5.28131796289894,5.516787803888,5.22924291566949,5.05949553296364,5.10008266215266,5.00914302059021,5.04978384257246,5.13063916772861,5.14822342993818,5.14956921729092,4.92151873092451,5.16278509633151,5.05984315059003,5.39784125754721,5.08134816475008,5.13695387565163,5.35872802990834,5.26821143263888,5.06489272445379,5.14379665741905,4.97554750846223,5.39152614138122,4.98048668083466,5.08042934511048,5.12135134820446,5.18932258090478
"Lyrm4",5.59660590151998,6.15071370441065,5.89607815390092,5.84734837313542,5.85368552802867,6.14116796434339,5.99099315507219,5.77174982852766,5.38495190376248,5.82469694962792,5.49517944701512,5.97878482342656,5.79184547477317,5.80774088936796,6.13438936487279,5.68824820879793,5.76864776387608,5.68031867535599,5.55603765607991,5.80705962376953,5.92455280183098,5.43409393130181,6.08933550618456,6.14885276791247,6.11877637057739,6.10704029780957,6.02610817850392,5.7735295508847,5.82657907150155,5.69903292104828,5.65114055463419,5.73138512698496,5.96154056159311,5.70814042049892,5.69373947808748,5.87030622480571,6.09543161056546,6.07124613546873,5.7938053530596,6.32132426741407,5.58594324554659,6.08238397829702,5.69026621551544,5.9414091989079,6.37638119270479,6.07939248818728
"LOC102917908",4.89847335216372,5.8065703694543,4.82365540618194,5.80641211937778,5.41951471676096,5.20536784148104,5.18265114930675,5.34884679440636,6.70528966944879,6.91904715414649,5.5651335910694,6.3976508133669,5.76821703793621,6.3470105254062,6.83492850143014,6.94670792780473,6.64575255575982,7.12419019498381,6.33007476113645,6.43330095746532,6.09852762342846,6.91041108094574,4.86005490964837,5.10668683960724,4.38739765036062,4.57810712735436,4.17428162996787,5.22717891151684,4.85621089270475,4.88485544682746,5.15259828835898,5.02729925397847,5.55838363921195,5.17601278202794,4.65444216598812,4.7837023868812,5.31418367539231,5.40202194402253,4.96324342332068,5.5094770199155,5.32079606232693,4.30201471300798,4.98048668083466,4.14095084364734,4.6830104579042,4.77927186662346
"Smim13",7.15962597335322,7.28810375585483,7.09977854842333,6.91747485224687,7.24585694494504,7.10034794150736,7.19072434668737,7.02623393758317,6.84425973569685,7.03209292167066,6.77008676570898,6.92247628726212,7.1161567244323,6.57675573289721,6.9375967316372,6.82600503978236,7.14838428175669,6.77900248906049,6.87357079334021,7.005680479828,7.06295283205804,6.83792757436741,6.65229491482901,7.13907987953177,6.79502591668777,6.92631331982569,7.06105118554051,7.34993759014426,6.82549175041558,7.19864179191711,6.6000761886407,6.83782805954699,6.94162706836993,6.6892586972166,6.51169271050098,6.54723610611381,6.63353059551046,6.94371249842798,6.74623145583648,6.80140948274381,6.90172649513337,6.61877059358968,6.77632101765035,6.76449508011355,6.91318233092936,6.68732209267803
"Fam8a1",7.56964179101797,7.60389171541322,7.4916503572439,7.47986943749977,7.62406806074815,7.87958644403838,7.22497449173825,7.36723676398434,7.67621891854494,7.4463824858834,7.17540910101185,7.10099051489946,7.14261997316568,7.12451154327127,7.41614943979992,7.69378363200856,7.29190917082116,7.35889100470755,7.34256267462402,7.45511251898038,7.49086462500777,7.66910603146034,7.26909578173916,7.6757491898314,7.58120295691995,7.38520855911942,7.46543799575143,7.23278576670033,7.50005417459114,7.28612639938895,7.62827509043488,7.57697639069464,7.57620526270067,7.42463240406083,7.61481845736962,7.54031814761793,7.39280916494403,7.78685129995166,7.58988848823235,7.47315411201692,7.73434113446048,7.71701627419912,7.62665182244879,7.67143990098653,7.56790821905661,7.57513538955335
"Card19",7.47765825526426,7.38242769915413,7.52763822453011,7.44856003922279,7.6180142755447,7.78791310432446,7.32303470644834,7.40990333637773,7.47437828184169,6.98474867904259,6.88921103070027,6.92247628726212,7.28391599071401,7.58908691952321,7.42202606046026,7.46076997969957,7.255031007409,6.50627076368731,7.21324252141048,7.37436792604955,7.39303684821872,7.65243717815625,7.93164434824271,7.65557836652206,7.1777197790303,7.48002416594704,7.8150026449585,7.54250230724727,7.40142835759534,7.52031632788432,7.62178315376222,7.59247438735887,7.46323378690535,7.80731727505,7.54495019962139,8.03229321915112,7.10545155875987,7.53111997885828,7.92610235380826,7.51707934853407,7.25338870388094,7.43291178565843,7.24713497347688,7.51603748277275,7.49089087883966,7.44902286088514
"Bicd2",6.21225423729791,6.42443622282837,6.35849371538927,6.43937436445214,6.3675621353113,6.3873856363867,6.35068402448089,6.25200985483036,6.51420153904221,6.62039823514495,5.91877058256628,6.4784253380208,6.1749214884314,6.50433875510398,6.35192059607942,6.46896463625357,6.50980351452528,6.55304829009875,6.64388620609634,6.68851341893731,6.4278211952949,6.57703797103096,6.26858959382844,6.16854784765071,6.22390075987146,6.14162166947773,6.40152422648835,6.19779423034827,6.01555138333761,6.33036143074947,6.18055929937656,6.13632866773555,6.3083554491587,6.05089205419033,5.91411824176251,6.31059601377135,6.27803020282465,6.29973168127729,5.96528330318746,5.87123094736213,6.31248637972831,5.9275926257103,5.9773249718436,6.39371366703751,6.37638119270479,5.77835897124913
